ZIP_NEW,BEDS,BATHS,SQUARE_FEET,LOT SIZE,YEAR_BUILT,PRICE
92557,3,2,1130,7841,1984,305000
92307,3,2,1367,22800,1977,219999
92009,4,4.5,3008,3150,2000,1150000
92692,3,1.5,1200,3300,1987,660000
92595,5,2.75,3437,10019,2000,419000
92307,3,2,1480,22325,1981,229950
92887,4,3,2557,33250,1990,1099999
92587,3,2,1880,6098,1983,725000
92307,3,2,1092,18025,1986,214500
93428,1,1.75,700,1750,1985,450000
91977,4,2.5,1758,12584,1989,559995
93426,2,1.5,1221,8900,1980,260000
93561,4,3.5,2800,43560,1980,309000
92630,4,2.5,2292,10400,1986,1029000
92029,4,3.5,2980,626545,2018,725900
92307,3,2,1414,22500,1980,209900
95014,5,4.5,3639,9650,2003,3568000
92587,3,2.75,3043,6534,1982,725000
92595,4,2.5,3006,20473,1985,445000
93561,3,3,3004,901692,2006,649000
92314,3,2,1396,16300,1988,369000
92627,2,3,1780,1651,2014,789000
92029,5,4.5,3640,6534,2015,740900
92887,4,3,2532,10400,1987,980000
92029,4,4.5,3182,626545,2018,745700
92029,4,3.5,2980,626545,2018,695900
92308,3,2,1372,95832,2002,299999
92503,3,3,2670,217800,2006,1300000
92595,4,3,2862,20909,1985,449900
92307,3,2,1536,22135,1972,249900
92307,3,2,1806,22500,2018,292500
92019,5,2.5,1900,5692,2018,547900
92324,5,3,2760,7200,1988,464000
92262,4,1.5,1682,9583,1981,419900
93453,4,3,2234,157251,2003,1200000
94568,3,2.5,2268,4291,2018,1399000
94568,3,2.5,2268,4291,2018,1399000
92026,4,3,2358,4460,1990,589000
95035,4,3,2152,6000,1971,1338888
92314,3,2,1228,5160,2005,285000
95687,3,2,1625,4718,2010,486000
94571,2,2,1364,5410,2001,337500
92019,4,2.5,2362,1750,1982,689000
92595,4,2.5,2481,99752,1991,790000
95062,4,4,3302,5837,1991,2295000
94539,3,2,1796,7416,1978,1199000
94568,3,2.5,2382,4291,2018,1480000
94568,3,2.5,2382,4291,2018,1480000
93422,3,2.5,1950,156816,1985,669000
95033,5,3.5,3774,115695,1992,1998888
92264,3,2,1882,6970,2006,499000
94568,3,3.5,2470,5441,2018,1499000
94568,3,3.5,2470,5441,2018,1499000
94002,3,2.5,1520,2190,1998,1365000
92679,4,2.5,1912,4320,1996,789000
92656,4,3.5,3601,6613,2003,1349000
92620,4,2.5,2414,3267,2010,1180000
92656,4,2.75,3300,6569,2000,1328000
92679,4,2.5,2400,9882,1990,899731
92620,5,4,3630,6956,2005,1625000
92679,4,3.5,3467,6000,1991,1149000
94558,3,2.5,1734,2836,1989,615000
92694,3,2.5,1525,2459,2003,699000
92656,4,3,1546,3000,1989,819000
93436,3,2,2090,8276,2004,534000
94591,4,2.5,2053,12632,1980,504900
93420,2,2,1152,240887,1997,825000
92270,4,3,2434,10454,2003,529900
92311,3,2,1370,7424,1994,199990
95020,4,3,2205,102836,1980,900000
92308,3,2,1295,18700,2018,239900
93561,4,3,2570,126760,2004,489000
92028,3,2.5,3342,57499,2002,1100000
95033,4,2,2591,31276,1980,1322000
92707,4,2,1547,7838,2002,605000
92262,2,2,2102,4792,2005,448500
92007,5,3,3653,16998,1985,2745000
95014,4,3.5,2817,7282,1992,2849000
92407,3,2,1595,7200,1982,347777
93311,4,4,3467,17571,1984,350000
92587,6,4,3580,9583,1988,1500000
93222,3,3,3108,10903,2002,445000
95687,4,3,3296,7079,2005,598500
92618,4,3,3036,4000,2017,1349950
92270,3,2,1843,6534,2003,393500
92651,4,3.5,3458,8000,1996,2265000
93445,2,2,1423,3475,1980,445500
92024,4,2.5,2846,19791,1983,1450000
92026,4,3,2358,2100,1990,579000
92054,3,3,1901,9757,1980,775000
92037,6,5,3751,11100,2006,2995000
93436,3,2,1840,8276,2013,429900
92307,3,2,1256,18500,1980,215000
93311,5,4,3145,10890,2011,620000
93453,3,2,1520,9500,1992,489900
91784,4,3,2148,6500,1988,629900
93313,5,3,2429,7841,2006,349900
92587,5,4.5,3436,6098,1994,569900
93222,3,2,1728,11809,1980,299000
92225,3,2,1365,7841,2002,179900
92060,3,1.5,1089,59677,1995,397000
92692,5,4,3304,6600,1987,1129000
92692,4,2.5,3027,6600,1989,1119000
92307,3,2,1832,19600,1986,235000
92307,3,2,1645,15400,2018,271900
92571,4,2.5,1634,4356,2003,319900
92324,5,3,2221,7800,1987,494888
92019,4,3,3096,36154,1987,829900
92264,3,3,1928,10019,1996,749000
93434,2,2,1088,4356,1982,270000
95125,3,2.5,1937,2527,2004,1028000
92804,3,3.25,1750,1750,2017,585000
92037,4,4,2763,2800,2002,2995000
92004,3,3,2834,45738,1986,799000
93215,5,3.5,2569,6534,2005,380000
92692,4,2.5,2885,6600,1989,1128900
92692,4,3,2735,6000,1987,959000
93561,4,2,2301,135036,2011,469000
92879,4,2.5,1672,1307,1990,420000
92308,4,2,1788,18300,1961,265000
92060,3,1,1438,40075,1980,359000
92009,6,3,3201,2100,2001,1249000
92582,5,3,3117,9148,2004,339900
92567,3,2.5,2819,21344,2006,478000
92567,5,3.5,3198,20473,2006,549000
93225,3,1,1425,13503,2005,249900
93222,3,2,1488,10451,1991,299900
92571,4,2.5,2688,7841,2016,450000
94567,3,2,1566,16553,1993,345000
92029,3,2.5,2033,31280,1988,729900
95033,4,2,2290,129068,1986,1199000
94550,5,3.5,3565,15512,2007,1469000
94550,5,3.5,3565,15512,2007,1499000
92692,4,2.5,2885,6600,1989,984900
92595,4,2,1563,10890,1986,369900
93560,3,2,1532,8116,1990,240000
92618,5,4.5,3000,5100,2014,1499000
92021,5,3.5,3112,18340,2000,865000
93463,3,3,2677,2100,1995,1145000
92311,3,2,1687,7424,1994,195000
91762,3,2,1484,7504,1983,485000
92692,4,4.5,3520,8372,1988,1195000
92322,2,1,682,2625,2018,174995
92571,3,2,1355,8276,2003,290000
93907,3,2,1488,108900,1996,738000
92308,3,2,1400,18300,2002,230000
92595,3,2,1368,10454,1986,340999
95014,2,1,1046,163350,1990,2750000
92692,4,4.5,3600,6600,1989,1400000
92587,5,4.5,3100,6970,1985,575000
91761,3,2,1385,5050,1984,415000
92407,3,2,1088,8160,1980,295888
95128,5,4,3711,7929,2018,2888888
93458,4,2.5,2334,4792,2003,409900
92262,4,3.5,3282,16117,2017,1199000
92557,3,2,1486,7841,1986,335000
93455,3,2.5,1874,3049,2005,369000
92308,2,1,900,18300,1979,189900
93268,4,2,1328,10890,2009,179000
92583,4,2,2087,7405,2006,305000
92028,4,2.5,3285,1750,2013,698000
95020,4,3.5,3407,25222,1999,1449000
92503,5,3.75,3797,33541,2004,810000
91914,5,3,2777,11883,2004,719900
92009,5,5.5,3181,3850,2006,1299000
91709,4,2.5,1860,6000,1993,719998
91784,3,2,1990,10960,1983,657900
92036,5,4.5,3810,355014,2003,1750000
92582,4,2.75,2456,7405,2007,349000
92065,5,2.5,2994,1750,2005,725000
94566,5,3,3252,10037,1997,1800000
94566,5,3,3252,10037,1997,1800000
92106,4,4.5,2997,3150,2019,2222000
95035,4,2.5,2074,5985,1970,1200000
93455,3,2.5,1683,3049,2004,374999
92571,4,2.5,1634,4792,2003,320000
92692,5,3,3434,6000,1990,1050000
92065,4,3.5,2804,92347,1998,775000
94567,3,2,1344,25796,2008,395000
92692,4,3,3520,6000,1988,1095000
93444,3,2,1820,11761,1999,524500
94539,3,2,1164,6420,1962,1225000
95018,2,1,850,22521,1984,549950
92410,5,3,2000,13015,2018,449000
94591,4,2,1818,11809,1988,525000
92374,3,2.5,1808,5830,1986,399000
92407,3,2.5,1560,7370,1987,345000
93453,4,2,2175,7500,2018,675000
93405,6,5,3903,217800,1992,1995000
92557,4,2.5,2164,6534,1990,400000
92557,4,2.5,1885,9148,1989,385000
92595,3,2,1400,6970,1989,344999
92553,4,3,2088,6534,1989,369000
92553,3,2.5,2065,6098,1992,379900
92587,3,2,1924,6098,1987,435000
92557,3,2,1486,6970,1985,275000
92325,2,1.75,1256,3650,2005,224900
92879,2,2.5,1186,3049,1990,373000
92377,3,2,1470,8400,1985,380000
92571,3,2,1239,4792,1989,304999
93444,3,2.5,1650,3108,2005,435000
93420,5,4,2948,10087,2001,1279900
92543,3,2,1617,6338,2018,289900
92833,4,3,2840,5000,2002,1079000
92627,4,3,1930,5220,1981,789000
92567,3,2,2047,43560,2007,439000
92307,3,2,1600,18000,1989,252500
92324,4,3,2224,18655,1989,459900
92630,3,2,1754,5565,1980,775000
93560,4,2,1718,6098,2013,285000
92630,4,3,2136,5200,1982,878000
92307,3,2,1959,18000,1988,242500
92325,3,1.5,1672,3660,2005,380000
92587,3,4,3053,7405,1993,564900
93420,4,3.5,3229,11147,2003,959000
92692,5,4,3406,6000,1996,1055000
92595,3,2.5,2800,7616,2018,499990
94061,4,3,2170,7383,1986,1699000
92071,3,2.5,1461,5304,1994,565000
92410,5,3,2000,12989,2018,449000
92804,6,4,3308,6060,2006,814900
92028,4,3,2437,6683,2018,589990
92692,4,3.5,3281,6000,1996,1359900
92557,5,2.5,2405,8276,1987,385000
92595,4,3,2700,7200,2018,468686
92324,5,3.75,3968,59670,1988,495000
91915,5,3,2578,2100,1996,699000
92595,3,2,1325,7405,1987,335000
92065,4,3,2527,101494,1999,589900
93560,4,3,2160,6098,2012,320000
93426,4,3,2568,6452,2005,515800
92313,4,3,2022,7200,1989,399000
91915,5,3,2374,6235,1999,689000
92595,5,4.5,3350,7380,2018,579990
93426,4,3,2256,5850,2001,535000
92587,4,2.5,2300,5663,2000,569000
94533,5,3,2709,5001,2004,519000
94533,5,3,2709,5001,2004,529000
91709,3,2.5,2570,6500,1981,799999
92882,4,3.5,3897,8276,2005,699900
92562,5,3,3870,27007,1987,924900
94539,3,2.5,1484,4750,1988,1249950
92314,3,2,1472,1400,1998,355000
92313,4,2,1692,8000,1981,385000
92313,4,3,2022,7200,1989,415500
92595,4,3,2984,9603,2016,619990
94940,2,2,1460,26071,2006,1395000
92587,4,3.5,3127,7405,1991,479999
92595,3,2.5,2553,9603,2016,599990
92009,4,3,2672,5258,1999,999000
92692,5,5,3600,5528,2000,1150000
92557,4,2,1576,6970,1983,329900
92595,4,3,2245,8276,1994,349900
95148,3,2.5,1431,2886,1985,925000
92833,4,3,2840,7003,2003,1090000
92595,4,3,2245,13504,1991,439900
93420,3,3.25,2795,10058,2002,869900
92692,4,3.5,3336,5645,2000,1185000
93420,3,3,3341,11292,2001,775000
92692,6,3.75,3600,5711,1999,999900
92595,3,2.5,2250,12632,1994,374000
92692,5,3.5,3440,6503,2000,1189900
92065,3,3,1788,68825,1987,499000
91709,4,3,2695,6000,1981,797000
93255,3,2.75,1920,46827000,1997,2495000
92503,4,4,3687,20038,2004,849900
92325,2,1,768,3590,1989,200000
92567,4,2,1989,7405,2004,329900
92567,3,2,1989,7405,2003,310000
92262,3,2,1594,10019,1986,545000
93561,3,2,1875,14898,1987,299900
92557,4,3,2361,6098,1991,399000
94533,4,2.5,2160,2160,2016,460000
94533,4,2.5,2160,2160,2016,460000
92587,4,3,3019,7405,1989,489900
92587,4,3,2494,9148,1989,469999
92587,4,3,2855,6970,1990,544000
93561,3,2,1678,11386,2007,292900
91915,3,2.5,2400,1750,1992,695000
92567,4,2,1698,6970,2003,310000
92065,4,3,2509,121532,2015,729000
92833,4,3,2293,11200,1981,858000
92595,4,3,2209,14810,2003,429500
92587,3,2,1589,16117,1988,435000
92313,3,2,2024,10625,1986,415000
92679,3,2.5,2100,5400,1994,799900
92694,5,4.5,3930,9176,2005,1799000
92679,5,4,3268,6162,1998,1050000
92679,4,3,2731,9000,1989,974900
92532,4,3.5,3404,8712,2006,498000
92618,5,4.5,4000,9137,2010,2195880
92688,5,2.5,2872,7875,1998,989900
92688,4,2.5,2763,4400,1999,884300
93424,3,3,2660,4700,2018,3195500
92672,5,3.5,3315,8480,1983,1895000
92352,4,2.5,2018,10110,1988,398800
95688,4,3.5,3462,17754,2016,799900
93560,2,1.5,1048,871200,1990,1498000
92860,5,4,3499,20473,2003,799000
95076,4,5.5,3800,46348,1980,2795000
93428,1,1.5,1282,3200,1981,1695000
92692,4,3,2836,6231,1999,1028000
93405,3,2.5,2444,14115,2006,1049000
92629,3,3.5,3131,11500,2001,2995000
92027,3,2,1748,10467,1998,599000
92595,5,3.5,2857,7405,2000,455000
92308,4,2,1804,18000,1989,249999
92595,3,2.5,1983,6970,2000,384500
91784,4,3,2704,18576,1972,744800
92313,3,2.5,1698,17300,1986,429900
92595,5,3,3220,8712,2007,460000
92065,4,2.5,3640,182516,2006,899000
93313,4,2,2048,6098,2009,269950
92065,4,3,2541,89733,2013,799000
94551,4,3,3235,17074,1990,1274000
92692,5,3,3415,10800,1982,1238000
92557,4,4,3012,8276,2001,479888
92549,2,1.5,1068,10890,1991,329000
93222,3,2,1596,12404,1987,289000
93311,3,2,1641,9107,1986,269900
91761,3,2,1362,7102,1979,460000
94566,4,2.5,2112,7665,1966,1368000
94566,4,2.5,2112,7665,1966,1368000
92009,3,2.5,1990,4467,1990,750000
93436,4,2,2360,11761,2003,549000
95688,4,3.5,3681,11822,2016,975000
93215,4,2,1597,7405,1993,235000
91906,4,3,2489,217364,2000,498000
92549,3,2.25,4000,15246,2006,699000
95051,3,2,1574,5879,1958,1299000
93311,4,3.5,2800,9148,2007,859000
92262,4,2,1717,7405,2001,440000
92887,3,2.5,2000,5170,1987,775000
93222,4,2.5,2237,10993,2005,339000
92307,3,2.5,1525,89700,1988,330000
94539,3,2,1698,13520,1958,1450000
92562,4,2.5,2218,5663,1988,424900
92562,4,2.5,2450,10454,1988,444900
95687,4,3,3296,6499,2005,565000
93308,4,2,1629,6534,2002,239000
93215,4,3,1985,6970,2000,330000
93561,4,2,2001,112385,1998,340000
92553,3,2,1450,7841,1985,315000
93215,4,2,1815,8712,2008,269900
93458,3,2.5,1524,5663,1998,388500
95687,4,2.5,1943,6896,1989,495000
92562,3,2,1682,7405,1988,405000
92065,4,3,2002,63598,2001,547000
92324,3,2.5,1494,7232,1989,316900
92587,3,2.5,2726,7405,1985,535000
92677,5,3,2128,4992,2016,950000
92595,3,2,1470,7841,1996,359900
92587,4,3,2600,7405,1999,563000
91963,4,2,2280,230432,2005,399000
93222,3,2,1395,10890,2001,299000
91709,5,3,2512,6686,1987,788000
92679,3,2,2007,9900,1987,799000
92887,3,2.5,1803,5250,1989,770000
94571,2,2,1410,5850,2001,375000
94503,5,3,3597,8001,2004,739900
93560,4,3,2637,7405,2007,365000
93402,3,1.75,1750,10000,1980,679000
92557,3,2.5,1308,3485,1984,300000
91761,2,2,1233,5050,1986,439900
92587,3,2,2121,7841,1989,439000
92382,3,2.25,1992,7978,1980,299900
92065,5,2.5,2687,22401,2000,625000
92587,4,3,3219,7841,1987,491000
92065,6,3.5,3400,98010,1989,735000
92553,3,2,1220,3485,1982,285000
91786,3,2.5,2085,3000,2018,568880
93222,3,2,1560,10834,1991,229900
93923,3,2.5,2548,6400,1996,5195000
93561,3,4,2115,44866,1990,345000
92562,4,2.5,2648,8712,2000,520000
92084,4,3.5,3980,22651,2003,869000
91915,5,2.5,1911,1750,1999,589000
92307,4,3,2573,18081,2018,399000
92083,4,2,2247,18295,1980,632000
92320,4,2,2231,6970,2018,469900
94558,3,2,2211,10711,1990,1099000
94558,3,2,2211,10711,1990,1175000
92562,6,3,3270,8276,2000,619999
92587,4,4,3181,9148,1984,564900
91901,4,3.5,2340,2450,1994,699990
92692,2,2,1503,3478,1984,649500
92553,2,1,820,3920,1982,252000
92562,5,3.5,3441,7200,2000,589900
92692,5,3.25,3986,5044,1997,1099000
91901,5,2.5,1756,1750,1980,579000
92587,4,2.5,2275,6098,1984,689000
92084,3,2.5,3332,22216,2003,849000
93924,3,3,1500,1742400,1987,850000
92557,3,2.5,1600,3485,1984,319900
91915,3,2.5,1912,5679,1992,599000
91915,4,2.5,1793,1750,2000,560000
92692,2,3,1818,3478,1981,660000
92626,4,2.5,2374,6000,1980,988888
92557,3,2.5,1474,3485,1984,280000
92397,4,2,2475,100188,2003,399900
92557,4,3,1793,9148,1984,345000
92562,4,2,2095,9147,1995,484900
95076,3,3,3240,47306,1983,1279000
92869,4,2.5,2808,6000,1981,1124999
92078,5,3,3305,4112,2017,824900
92028,4,3.5,2967,6939,2018,613000
92027,3,2,1500,1400,1988,499000
92056,4,3,2830,11807,1980,829900
92562,4,3,3602,8276,2000,499000
92692,6,4.25,3972,5663,1998,1225000
94534,5,3.5,3788,8115,2003,749900
91709,4,2.5,1722,4400,1989,635000
92801,4,3,2763,4438,2003,789880
92359,3,2,1446,21600,1982,395000
92407,4,1.75,1679,7200,1985,339999
92879,3,2,968,3920,1986,370000
93561,3,2,1304,90169,2006,234000
94539,3,2,1785,6200,1967,1488800
92679,5,4,3132,6000,1989,949000
91784,5,3,3751,19965,1989,1180000
92692,3,2,1472,3478,1980,679879
92692,2,2,1295,3478,1983,559000
94533,4,2,2046,7022,1995,449000
92548,4,3.5,3884,277477,1992,679000
92014,3,3,1783,6014,2010,3795000
95688,5,3,2457,5885,2006,524999
93449,3,2,1868,8000,1987,749000
95687,3,2,2051,10058,1992,519999
93560,4,2,2094,6969,2007,305000
92026,4,3.5,2933,10275,2003,759000
93426,3,2,1265,7200,2006,399000
92557,5,3,2660,7405,1988,410000
93561,4,3,2592,48787,1982,344500
92562,4,2.5,2052,7405,1994,432500
92692,3,2,1503,3478,1983,595000
91916,3,2.5,3345,1750,2002,899999
92557,3,2.5,1699,5227,1988,345000
94533,4,2.5,1819,3498,2004,459900
92028,4,3.5,2767,23087,2005,659900
95014,3,2.5,1411,4342,2000,1795000
92028,4,4.5,3772,217800,1985,875000
92562,3,2.5,2355,7841,1992,529900
92692,2,2,1300,3478,1980,669888
94566,2,1,1003,3360,1969,779900
94566,2,1,1003,3360,1969,779900
92548,3,3,3380,442570,2000,2700000
92562,5,3.5,3697,7405,1996,629900
92562,5,3,3100,6970,1995,559999
92557,5,3,2193,18731,1987,399900
91784,3,2,1758,7245,1984,500000
92562,3,2,1262,6970,1989,355000
92037,4,4.5,3620,11284,2018,2625000
92110,4,2.5,1723,5859,1982,940000
95020,4,3.5,3654,10946,2004,1285000
92553,4,2.5,1550,7500,1984,345000
92677,3,2.5,2250,4800,1995,829000
92629,4,3,2377,4050,2012,2495000
92595,3,2,2076,219978,1983,589000
92065,5,3,2521,2100,1987,549000
92065,4,3,2550,2100,2018,789000
92252,1,1,721,1960200,2010,498000
91901,3,2,1706,1400,1998,599900
92562,2,2,1584,5227,1998,395000
92027,3,2,1538,5441,1998,575000
92692,2,2,1279,3478,1981,599000
92627,5,4,3180,7425,2016,1890000
92562,3,2.5,2086,5227,1999,449950
92692,5,4,3350,8697,1998,1190000
92562,5,3,3505,7841,1990,555500
94566,4,2.5,2087,9918,1966,1349000
92084,4,3.5,3456,21780,2004,819000
92562,5,3.5,3697,7841,1992,589000
92562,3,2.5,1783,5227,1999,385000
92084,3,3,3500,71438,2018,1150000
92377,4,2.5,2364,8400,1983,450000
92553,4,2,1543,7405,1981,270000
92562,5,3,3171,10890,1997,800000
95030,4,3.5,3019,8469,2013,3348000
92320,4,2,2231,8000,2018,499900
92583,4,2,2087,8276,2005,294000
92881,5,3,3583,14810,2002,709000
92009,5,4.5,3779,3150,2005,1195000
92553,3,2,1543,7405,1981,285000
91915,3,2.5,1918,1750,2000,630000
94591,3,3.5,2811,15316,2003,720000
93561,5,3.5,3600,50094,2008,570000
93561,4,3,3482,94525,1993,489000
92562,3,2.5,2086,5663,1998,424900
92692,3,2,1503,3478,1982,599900
92028,4,2.5,2350,47045,2004,789900
92587,3,2,1508,1400,1986,369000
92065,4,2.5,2114,1750,1987,545000
92065,3,2,1633,19116,1987,480800
92026,4,3.5,3145,10016,2003,839000
92008,4,3,2398,2100,2000,949000
91786,3,2.5,2230,3200,2018,583880
92587,4,3.5,2504,6098,1984,799000
92587,3,2.5,1651,7405,1989,380000
92307,3,2,1602,8104,1961,199999
92262,3,2,2178,11326,2001,595000
92503,5,4,3797,20038,2002,824500
92595,5,4.5,3515,7405,2008,459000
92562,2,2,1489,6098,1997,359000
92627,4,3.5,2235,7200,2018,1775000
92887,4,2.5,2203,5754,1999,788000
92562,5,3,3171,12632,1996,724900
91709,4,3,1434,5000,1984,599888
91786,3,2.5,2182,3200,2018,572880
92557,4,2.5,2102,6098,1988,377700
92562,2,2,1529,4792,1990,372000
92583,4,2,2087,13504,2003,314500
92009,5,4.5,3779,17653,2005,1225000
92629,3,3.5,1893,4050,2018,2495000
92557,3,2.5,1600,3920,1985,300000
93428,3,3.5,2437,8625,2000,1199000
93560,4,2,1692,19241,2006,315000
92562,4,3,2441,7405,1988,444900
92065,4,2.5,2698,34848,1989,575000
92065,4,3,2318,17560,2001,574900
92562,6,3.5,2979,15246,2000,579000
95020,5,5.5,3864,11847,2004,1199000
92557,4,2.5,2102,6098,1988,380000
91709,5,3,2512,10500,1987,899999
92562,3,1.75,1230,4356,1995,334900
92562,5,3,2500,8712,1993,421900
92301,3,2.5,2200,435600,1970,985000
92065,4,2,1907,1400,1995,515000
94550,4,3,3003,12272,2006,1245000
94550,4,3,3003,12272,2006,1245000
92562,2,2,1154,4356,1993,324000
93117,4,3,2740,6969,1997,1199000
94070,4,2.5,1660,5400,1987,1749000
92270,3,3,2314,9583,2005,514500
92610,3,2,1907,6500,1994,865000
93924,3,3.5,1881,6852,1986,795000
92602,4,4.5,3659,5032,2014,1698000
92688,4,2.5,1950,2800,1997,718000
92694,3,2.5,2005,2299,2016,749995
92677,4,2.5,2061,4400,1987,940000
92606,3,2.5,1850,3420,1999,899000
92694,2,3,1735,3754,2016,729900
94949,3,3.5,2114,4508,2003,995000
92657,4,4.5,3767,6149,2004,5200000
92532,4,3.5,3208,10454,2004,460000
93444,5,2.5,2947,9251,2002,749000
95620,4,2.5,1983,7000,1990,429700
94904,4,3,2840,12070,1994,3100000
94025,4,4.5,3369,7797,2018,4588000
93427,4,2.5,1730,3049,2007,544900
92262,3,3,2443,17424,2005,674000
92325,4,2.75,1972,348480,1981,718900
92307,3,2,1515,81021,1977,209900
92562,4,2.5,1744,6970,1991,398900
92025,5,3.5,3831,16239,2001,945000
92584,4,2,1385,18731,2006,500000
92065,3,2,1606,20909,1987,490000
92562,3,2.5,1462,5663,1988,369999
92584,4,3,3114,19602,2016,460000
91914,5,3,2793,9061,2003,735000
93222,3,2.5,2039,10187,1991,329000
92325,3,2.5,1948,17901,2000,474900
93420,3,2.5,2408,10464,2002,859900
91915,3,2.5,1621,1750,1997,579900
92806,4,3.5,2513,10539,2009,768000
91709,4,2.75,2777,6300,1989,849888
92103,3,3.5,2788,8400,2004,1815000
93311,4,3,2307,9339,1989,299000
92084,4,4.5,3478,3150,2005,910000
94534,5,3,2607,8224,1988,649900
92315,3,2,1892,8025,2000,549900
92057,3,2,1371,10900,1980,409900
94019,5,3,3440,8120,1990,1775000
94539,3,3,2548,217800,1982,2238888
92887,4,2,2100,5350,1998,729000
92562,4,2.5,1646,5227,1988,404900
92551,3,2.5,1577,5227,1988,299900
94534,4,3,2483,10629,1995,625000
92307,2,2,1683,135036,1979,269800
93561,5,3,3209,75794,1995,539900
92532,4,3,2064,871,2016,399000
92544,3,2,1600,7405,1983,239900
92532,3,2.5,1805,871,2016,369900
92584,4,3,3486,8276,2016,519000
92410,4,2,1650,9108,1993,295000
92506,5,3,3654,21780,1985,829900
92008,4,2.5,2443,1750,1992,1099000
92562,3,2.5,1462,5227,1988,399000
92532,3,2.5,1805,871,2016,364000
91761,3,2.5,1428,4328,1987,445000
94551,5,3,2423,6907,1977,899950
92553,3,2,1198,7405,1983,285000
92584,4,2.5,3122,7405,2017,468888
93532,3,2.5,1750,3484,2017,358000
92026,4,3.5,2933,10177,2003,676000
93561,4,3,2800,196891,1986,595000
92532,3,2.5,2151,5000,2017,525401
92551,4,2.5,1619,5663,1988,344900
94558,3,2,2349,10977,1985,988000
92562,3,2,1213,5227,1988,374900
92553,3,2.5,1612,7405,1984,320000
93308,4,2,1453,5303,2002,207500
95123,4,2,1400,5685,1966,888500
92807,4,3,2470,5305,2018,888500
93222,2,2,1330,15628,1989,259000
91914,6,4,3341,7216,2004,765000
93561,3,2.5,2533,66647,1992,439000
93923,3,2,2089,7800,1990,2495000
93312,3,2,1892,55321,1989,450000
92065,3,2,1728,1400,1989,455000
92553,3,2,989,4792,1984,295000
92105,5,4,3719,2800,1989,899900
92881,5,4,2636,4589,2018,575215
92887,4,3,2961,6084,1998,849900
92065,4,1.5,1804,20014,1985,515000
